9,लभ्,पाना,भ्वादिगण,आत्मनेपदि,,लभते,लभेते,लभन्ते,लभसे,लभेते,लभध्वे,लभे,लभावहे,लभामहे,लभताम्,लभेताम्,लभन्ताम्,लभस्व,लभेथाम्,लभध्वम्,लभै,लभावहै,लभामहै,अलभत,अलभेताम्,अलभन्त,अलभथाः,अलभेथाम्,अलभध्वम्,अलभे,अलभावहि,अलभामहि,लभेत,लभेयाताम्,लभेरन्,लभेथाः,लभेयाथाम्,लभेध्वम्,लभेय,लभेवहि,लभेमहि,लब्धा,लब्धारौ,लब्धारः,लब्धासे,लब्धासाथे,लब्धाध्वे,लब्धाहे,लब्धास्वहे,लब्धास्महे,लप्स्यते,लप्स्येते,लप्स्यन्ते,लप्स्यसे,लप्स्येथे,लप्स्यध्वे,लप्स्ये,लप्स्यावहे,लप्स्यामहे,अलप्स्यत,अलप्स्येताम्,अलप्स्यन्त,अलप्स्यथाः,अलप्स्येथाम्,अलप्स्यध्वम्,अलप्स्ये,अलप्स्यावहि,अलप्स्यामहि,लप्सीष्ट,लप्सीयास्ताम्,लप्सीरन्,लप्सीष्ठाः,लप्सीयास्थाम्,लप्सीध्वम्,लप्सीय,लप्सीवहि,लप्सीमहि,लेभे,लेभाते,लेभिरे,लेभिषे,लेभाथे,लेभिध्वे,लेभे,लेभिवहे,लेभिमहे,अलब्ध,अलप्साताम्,अलप्सत,अलब्धाः,अलप्साथाम्,अलब्ध्वम्,अलप्सि,अलप्स्वहि,अलप्स्महि
10,मुद्,प्रसन्न होना,भ्वादिगण,आत्मनेपदि,,मोदते,मोदेते,मोदन्ते,मोदसे,मोदेथे,मोदध्वे,मोदे,मोदावहे,मोदामहे,मोदताम्,मोदेताम्,मोदन्ताम्,मोदस्व,मोदेथाम्,मोदध्वम्,मोदै,मोदावहै,मोदामहै,अमोदत,अमोदेताम्,अमोदन्त,अमोदथाः,अमोदेथाम्,अमोदध्वम्,अमोदे,अमोदावहि,अमोदामहि,मोदेत,मोदेयाताम्,मोदेरन्,मोदेथाः,मोदेयाथाम्,मोदेध्वम्,मोदेय,मोदेवहि,मोदेमहि,मोदिता,मोदितारौ,मोदितारः,मोदितासे,मोदितासाथे,मोदिताध्वे,मोदिताहे,मोदितास्वहे,मोदितास्महे,मोदिष्यते,मोदिष्येते,मोदिष्यन्ते,मोदिष्यसे,मोदिष्येथे,मोदिष्यध्वे,मोदिष्ये,मोदिष्यावहे,मोदिष्यामहे,अमोदिष्यत,अमोदिष्येताम्,अमोदिष्यन्त,अमोदिष्यथाः,अमोदिष्येथाम्,अमोदिष्यध्वम्,अमोदिष्ये,अमोदिष्यावहि,अमोदिष्यामहि,मोदिषीष्ट,मोदिषीयास्ताम्,मोदिषीरन्,मोदिषीष्ठाः,मोदिषीयास्थाम्,मोदिषीध्वम्,मोदिषीय,मोदिषीवहि,मोदिषीमहि,मुमुदे,मुमुदाते,मुमुदिरे,मुमुदिषे,मुमुदाथे,मुमुदिध्वे,मुमुदे,मुमुदिवहे,मुमुदिमहे,अमोदिष्ट,अमोदिषाताम्,अमोदिषत,अमोदिष्ठाः,अमोदिषाथाम्,अमोदिध्वम्,अमोदिषि,अमोदिष्वहि,अमोदिष्महि
10,सह्,सहना,भ्वादिगण,आत्मनेपदि,,सहते,सहेते,सहन्ते,सहसे,सहेथे,सहध्वे,सहे,सहावहे,सहामहे,सहताम्,सहेताम्,सहन्ताम्,सहस्व,सहेथाम्,सहध्वम्,सहै,सहावहै,सहामहै,असहत,असहेताम्,असहन्त,असहथाः,असहेथाम्,असहध्वम्,असहे,असहावहि,असहामहि,सहेत,सहेयाताम्,सहेरन्,सहेथाः,सहेयाथाम्,सहेध्वम्,सहेय,सहेवहि,सहेमहि,सहिता/सोढा,सहितारौ/सोढारौ,सहितारः/सोढारः,सहितासे/सोढासे,सहितासाथे/सोढासाथे,सहिताध्वे/सोढाध्वे,सहिताहे/सोढाहे,सहितास्वहे/सोढास्वहे,सहितास्महे/सोढास्महे,सहिष्यते,सहिष्येते,सहिष्यन्ते,सहिष्यसे,सहिष्येथे,सहिष्यध्वे,सहिष्ये,सहिष्यावहे,सहिष्यामहे,असहिष्यत,असहिष्येताम्,असहिष्यन्त,असहिष्यथाः,असहिष्येथाम्,असहिष्यध्वम्,असहिष्ये,असहिष्यावहि,असहिष्यामहि,सहिषीष्ट,सहिषीयास्ताम्,सहिषीरन्,सहिषीष्ठाः,सहिषीयास्थाम्,सहिषीध्वम्,सहिषीय,सहिषीवहि,सहिषीमहि,सेहे,सेहाते,सेहिरे,सेहिषे,सेहाथे,सेहिध्वे,सेहे,सेहिवहे,सेहिमहे,असहिष्ट,असहिषाताम्,असहिषत,असहिष्ठाः,असहिषाथाम्,असहिध्वम्,असहिषि,असहिष्वहि,असहिष्महि
12,जि,जीतना,भ्वादिगण,परस्मैपदी,,जयति,जयतः,जयन्ति,जयसि,जयथः,जयथ,जयामि,जयावः,जयामः,जयतु,जयताम्,जयन्तु,जय,जयतम्,जयत,जयानि,जयाव,जयाम,अजयत्,अजयताम्,अजयन्,अजयः,अजयतम्,अजयत,अजयम्,अजयाव,अजयाम,जयेत्,जयेताम्,जयेयुः,जयेः,जयेतम्,जयेत,जयेयम्,जयेव,जयेम,जेता,जेतारौ,जेतारः,जेतासि,जेतास्थः,जेतास्थ,जेतास्मि,जेतास्वः,जेतास्मः,जेष्यति,जेष्यतः,जेष्यन्ति,जेष्यसि,जेष्यथः,जेष्यथ,जेष्यामि,जेष्यावः,जेष्यामः,अजेष्यत्,अजेष्यताम्,अजेष्यन्,अजेष्यः,अजेष्यतम्,अजेष्यत,अजेष्यम्,अजेष्याव,अजेष्याम,जीयात्,जीयास्ताम्,जीयासुः,जीयाः,जीयास्तम्,जीयास्त,जीयासम्,जीयास्व,जीयास्म,जिगाय,जिग्यतुः,जिग्युः,जिगयिथ/जिगेथ,जिग्यथुः,जिग्य,जिगाय/जिगय,जिग्यिव,जिग्यिम,अजैषीत्,अजैष्टाम्,अजैषुः,अजैषीः,अजैष्टम्,अजैष्ट,अजैषम्,अजैष्व,अजैष्म
15,त्यज्,छोड़ना,भ्वादिगण,परस्मैपदी,,त्यजति,त्यजतः,त्यजन्ति,त्यजसि,त्यजथः,त्यजथ,त्यजामि,त्यजावः,त्यजामः,त्यजतु,त्यजताम्,त्यजन्तु,त्यज,त्यजतम्,त्यजत,त्यजानि,त्यजाव,त्यजाम,अत्यजत्,अत्यजताम्,अत्यजन्,अत्यजः,अत्यजतम्,अत्यजत,अत्यजम्,अत्यजाव,अत्यजाम,त्यजेत्,त्यजेताम्,त्यजेयुः,त्यजेः,त्यजेतम्,त्यजेत,त्यजेयम्,त्यजेव,त्यजेम,त्यक्ता,त्यक्तारौ,त्यक्तारः,त्यक्तासि,त्यक्तास्थः,त्यक्तास्थ,त्यक्तास्मि,त्यक्तास्वः,त्यक्तास्मः,त्यक्ष्यति,त्यक्ष्यतः,त्यक्ष्यन्ति,त्यक्ष्यसि,त्यक्ष्यथः,त्यक्ष्यथ,त्यक्ष्यामि,त्यक्ष्यावः,त्यक्ष्यामः,अत्यक्ष्यत्,अत्यक्ष्यताम्,अत्यक्ष्यन्,अत्यक्ष्यः,अत्यक्ष्यतम्,अत्यक्ष्यत,अत्यक्ष्यम्,अत्यक्ष्याव,अत्यक्ष्याम,त्यज्यात्,त्यज्यास्ताम्,त्यज्यासुः,त्यज्याः,त्यज्यास्तम्,त्यज्यास्त,त्यज्यासम्,त्यज्यास्व,त्यज्यास्म,तत्याज,तत्यजतुः,तत्यजुः,तत्यजिथ/तत्यक्थ,तत्यजथुः,तत्यज,तत्यज/तत्याज,तत्यजिव,तत्यजिम,अत्याक्षीत्,अत्याक्ताम्,अत्याक्षुः,अत्याक्षीः,अत्याक्तम्,अत्याक्त,अत्याक्षम्,अत्याक्ष्व,अत्याक्ष्म
23,शास्,शिक्षा देना,अदादिगण,परस्मैपदी,,शास्ति,शिष्टः,शासति,शास्सि,शिष्टः,शिष्ट,शास्मि,शिष्वः,शिष्मः,शास्तु,शिष्टाम्,शासतु,शाधि,शिष्टम्,शिष्ट,शासानि,शासाव,शासाम,अशात्,अशिष्टाम्,अशासुः,अशाः/अशात्,अशिष्टम्,अशिष्ट,अशासम्,अशिष्व,अशिष्म,शिष्यात्,शिष्याताम्,शिष्युः,शिष्याः,शिष्यातम्,शिष्यात,शिष्याम्,शिष्याव,शिष्याम,शासिता,शासितारौ,शासितारः,शासितासि,शासितास्थः,शासितास्थ,शासितास्मि,शासितास्वः,शासितास्मः,शासिष्यति,शासिष्यतः,शासिष्यन्ति,शासिष्यसि,शासिष्यथः,शासिष्यथ,शासिष्यामि,शासिष्यावः,शासिष्यामः,अशासिष्यत्,अशासिष्यताम्,अशासिष्यन्,अशासिष्यः,अशासिष्यतम्,अशासिष्यत,अशासिष्यम्,अशासिष्याव,अशासिष्याम,शिष्यात्,शिष्यास्ताम्,शिष्यासुः,शिष्याः,शिष्यास्तम्,शिष्यास्त,शिष्यासम्,शिष्यास्व,शिष्यास्म,शशास,शशासतुः,शशासुः,शशासिथ,शशासथुः,शशास,शशास,शशासिव,शशासिम,अशिषत्,अशिषताम्,अशिषन्,अशिषः,अशिषतम्,अशिषत,अशिषम्,अशिषाव,अशिषाम
26,या,जाना,अदादिगण,परस्मैपदी,,याति,यातः,यान्ति,यासि,याथः,याथ,यामि,यावः,यामः,यातु,याताम्,यान्तु,याहि,यातम्,यात,यानि,याव,याम,अयात्,अयाताम्,अयान्/अयुः,अयाः,अयातम्,अयात,अयाम्,अयाव,अयाम,यायात्,यायाताम्,यायुः,यायाः,यायातम्,यायात,यायाम्,यायाव,यायाम,याता,यातारौ,यातारः,यातासि,यातास्थः,यातास्थ,यातास्मि,यातास्वः,यातास्मः,यास्यति,यास्यतः,यास्यन्ति,यास्यसि,यास्यथः,यास्यथ,यास्यामि,यास्यावः,यास्यामः,अयास्यत्,अयास्यताम्,अयास्यन्,अयास्यः,अयास्यतम्,अयास्यत,अयास्यम्,अयास्याव,अयास्याम,यायात्,यायास्ताम्,यायासुः,यायाः,यायास्तम्,यायास्त,यायासम्,यायास्व,यायास्म,ययौ,ययतुः,ययुः,ययिथ/ययाथ,ययथुः,यय,ययौ,ययिव,ययिम,अयासीत्,अयासिष्टाम्,अयासिषुः,अयासीः,अयासिष्टम्,अयासिष्ट,अयासिषम्,अयासिष्व,अयासिष्म
26,पा,रक्षा करना,अदादिगण,परस्मैपदी,,पाति,पातः,पान्ति,पासि,पाथः,पाथ,पामि,पावः,पामः,पातु,पाताम्,पान्तु,पाहि,पातम्,पात,पानि,पाव,पाम,अपात्,अपाताम्,अपान्/अपुः,अपाः,अपातम्,अपात,अपाम्,अपाव,अपाम,पायात्,पायाताम्,पायुः,पायाः,पायातम्,पायात,पायाम्,पायाव,पायाम,पाता,पातारौ,पातारः,पातासि,पातास्थः,पातास्थ,पातास्मि,पातास्वः,पातास्मः,पास्यति,पास्यतः,पास्यन्ति,पास्यसि,पास्यथः,पास्यथ,पास्यामि,पास्यावः,पास्यामः,अपास्यत्,अपास्यताम्,अपास्यन्,अपास्यः,अपास्यतम्,अपास्यत,अपास्यम्,अपास्याव,अपास्याम,पायात्,पायास्ताम्,पायासुः,पायाः,पायास्तम्,पायास्त,पायासम्,पायास्व,पायास्म,पपौ,पपतुः,पपुः,पपिथ/पपाथ,पपथुः,पप,पपौ,पपिव,पपिम,अपासीत्,अपासिष्टाम्,अपासिषुः,अपासीः,अपासिष्टम्,अपासिष्ट,अपासिषम्,अपासिष्व,अपासिष्म
28,रुद्,रोना,अदादिगण,परस्मैपदी,,रोदिति,रुदितः,रुदन्ति,रोदिषि,रुदिथः,रुदिथ,रोदिामि,रुदिावः,रुदिामः,रोदितु,रुदिताम्,रुदन्तु,रुदिहि,रुदितम्,रुदित,रोदानि,रोदाव,रोदाम,अरोदीत्/अरोदत्,अरुदिताम्,अरुदन्,अरोदीः/अरोदः,अरुदितम्,अरुदित,अरोदम्,अरुदिव,अरुदिम,रुद्यात्,रुद्याताम्,रुद्युः,रुद्याः,रुद्यातम्,रुद्यात,रुद्याम्,रुद्याव,रुद्याम,रोदिता,रोदितारौ,रोदितारः,रोदितासि,रोदितास्थः,रोदितास्थ,रोदितास्मि,रोदितास्वः,रोदितास्मः,रोदिष्यति,रोदिष्यतः,रोदिष्यन्ति,रोदिष्यसि,रोदिष्यथः,रोदिष्यथ,रोदिष्यामि,रोदिष्यावः,रोदिष्यामः,अरोदिष्यत्,अरोदिष्यताम्,अरोदिष्यन्,अरोदिष्यः,अरोदिष्यतम्,अरोदिष्यत,अरोदिष्यम्,अरोदिष्याव,अरोदिष्याम,रुद्यात्,रुद्यास्ताम्,रुद्यासुः,रुद्याः,रुद्यास्तम्,रुद्यास्त,रुद्यासम्,रुद्यास्व,रुद्यास्म,रुरोद,रुरुदतुः,रुरुदुः,रुरोदिथ,रुरुदथुः,रुरुद,रुरोद,रुरुदिव,रुरुदिम,अरोदीत्/अरुदत्,अरोदिष्टाम्/अरुदताम्,अरोदिषुः/अरुदन्,अरोदीः/अरुदः,अरोदिष्टम्/अरुदतम्,अरोदिष्ट/अरुदत,अरोदिषम्/अरुदम्,अरोदिष्व/अरुदाव,अरोदिष्म/अरुदाम
32,शी,सोना,अदादिगण,आत्मनेपदि,,शेते,शयाते,शेरते,शेषे,शयाथे,शेध्वे,शये,शेवहे,शेमहे,शेताम्,शयाताम्,शेरताम्,शेष्व,शयाथाम्,शेध्वम्,शयै,शयावहै,शयामहै,अशेत,अशयाताम्,अशेरत,अशेथाः,अशयाथाम्,अशेध्वम्,अशयि,अशेवहि,अशेमहि,शयीत,शयीयाताम्,शयीरन्,शयीथाः,शयीयाथाम्,शयीध्वम्,शयीय,शयीवहि,शयीमहि,शयिता,शयितारौ,शयितारः,शयितासे,शयितासाथे,शयिताध्वे,शयिताहे,शयितास्वहे,शयितास्महे,शयिष्यते,शयिष्येते,शयिष्यन्ते,शयिष्यसे,शयिष्येथे,शयिष्यध्वे,शयिष्ये,शयिष्यावहे,शयिष्यामहे,अशयिष्यत,अशयिष्येताम्,अशयिष्यन्त,अशयिष्यथाः,अशयिष्येथाम्,अशयिष्यध्वम्,अशयिष्ये,अशयिष्यावहि,अशयिष्यामहि,शयिषीष्ट,शयिषीयास्ताम्,शयिषीरन्,शयिषीष्ठाः,शयिषीयास्थाम्,शयिषीध्वम्,शयिषीय,शयिषीवहि,शयिषीमहि,शिश्ये,शिश्याते,शिश्यिरे,शिश्यिषे,शिश्याथे,शिश्यिध्वे,शिश्ये,शिश्यवहे,शिश्यमहे,अशयिष्ट,अशयिषाताम्,अशयिषत,अशयिष्ठाः,अशयिषाथाम्,अशयिध्वम्,अशयिषि,अशयिष्वहि,अशयिष्महि
